tokens,tags
"['জায়গীরপাড়া', 'গ্রামের', 'নাম', 'প্রকাশে', 'অনিচ্ছুক', 'একজন', 'ভোটার', 'জানান', ',', 'এ', 'এলাকার', 'আওয়ামী', 'লীগের', 'লোকজনের', 'মধ্যে', 'খেটে', 'খাওয়া', 'মানুষের', 'সংখ্যা', 'বেশি', '।']","['B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['রাতে', 'মুখোশধারীরা', 'এসে', 'হুমকি', 'দিয়ে', 'যাচ্ছে', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['প্রকাশ্যে', 'দিনের', 'বেলায়', 'এসে', 'নির্বাচনী', 'কার্যালয়ে', 'হামলা', 'করে', 'যাচ্ছে', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['এই', 'পরিস্থিতিতে', 'তাঁরা', 'ভোটকেন্দ্রে', 'যাওয়ার', 'নিরাপত্তা', 'নিয়েই', 'চিন্তায়', 'আছেন', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['হাত-পা', 'গুঁড়ো', 'করে', 'দেওয়া', 'হবে', 'বলে', 'তারা', 'শাসিয়ে', 'যায়', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['তারা', 'দেখে', 'কোথাও', 'নির্বাচনী', 'পোস্টার', 'আছে', 'কি', 'না', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['আওয়ামী', 'লীগের', 'লোকজন', 'প্রচারণা', 'চালাচ্ছে', 'কি', 'না', '।']","['B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O']"
"['চারঘাট', 'থানার', 'ভারপ্রাপ্ত', 'কর্মকর্তা', '(', 'ওসি', ')', 'খন্দকার', 'গোলাম', 'মোর্তুজা', 'জানান', ',', 'সরদহ', 'ডিগ্রি', 'কলেজের', 'অধ্যক্ষ', 'সাহাবুদ্দিন', 'তাঁকে', 'ফোন', 'করেছিলেন', 'যে', 'মুখোশধারীরা', 'এলাকায়', 'ঢুকেছে', '।']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['তাদের', 'চেনা', 'যাচ্ছে', 'না', '।']","['O', 'O', 'O', 'O', 'O']"
"['তাদের', 'গতিবিধিও', 'ভালো', 'লাগছে', 'না', '।']","['O', 'O', 'O', 'O', 'O', 'O']"
"['এ', 'কথা', 'শোনার', 'পর', 'তিনি', 'যৌথ', 'বাহিনীর', 'সদস্যদের', 'নিয়ে', 'হলিদাগাছি', 'রেলগেট', 'বাজারে', 'যান', '।']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']"
"['তার', 'আগেই', 'তারা', 'পালিয়ে', 'যায়', '।']","['O', 'O', 'O', 'O', 'O', 'O']"
"['তিনি', 'বলেন', ',', 'পাঁচ-সাতটি', 'গ্রামের', 'মানুষ', 'চিন্তায়', 'রয়েছে', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['ভোটের', 'দিন', 'তারা', 'এগুলোতে', 'বাড়তি', 'নজর', 'রাখবেন', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['এদিকে', 'বাঘার', 'হাবাসপুর', 'সংখ্যালঘু', 'পল্লির', 'চারটি', 'বাড়িতে', 'কিছুদিন', 'আগে', 'আগুন', 'লাগিয়ে', 'দেওয়া', 'হয়েছিল', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['গত', 'কয়েক', 'দিন', 'আগে', 'রাতের', 'অন্ধকারে', 'তাদের', '৮২টি', 'গাছ', 'কেটে', 'ফেলা', 'হয়েছে', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['ভুক্তভুগী', 'শ্রীকৃষ্ণ', 'প্রামাণিক', 'জানান', ',', 'ভয়ে', 'তাঁরা', 'কারও', 'নামে', 'মামলা', 'পর্যন্ত', 'করতে', 'পারেননি', '।']","['O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['তাঁদের', 'জীবনের', 'কোনো', 'নিরাপত্তা', 'নেই', '।']","['O', 'O', 'O', 'O', 'O', 'O']"
"['এ', 'অবস্থায়', 'ভোট', 'দেওয়া', 'নিয়েও', 'তাঁরা', 'দুশ্চিন্তায়', 'রয়েছেন', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['বাঘা', 'থানার', 'ভারপ্রাপ্ত', 'কর্মকর্তা', '(', 'ওসি', ')', 'আবুল', 'খায়ের', 'জানান', ',', 'উপজেলার', 'মনিগ্রাম', 'ইউনিয়নজুড়েই', 'টেনশন', 'রয়েছে', '।']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']"
"['এ', 'এলাকায়', 'তাঁদের', 'বিশেষভাবে', 'সতর্ক', 'থাকতে', 'হবে', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['নির্বাচনের', 'দিন', 'ভোট', 'গ্রহণকে', 'কেন্দ্র', 'করে', 'শঙ্কায়', 'আছেন', 'চাঁপাইনবাবগঞ্জ-২', '(', 'নাচোল-গোমস্তাপুর-ভোলাহাট', ')', 'আসনের', 'ভোটাররা', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
"['গত', 'বৃহস্পতিবার', 'রাতে', 'এই', 'আসনের', 'তিন', 'উপজেলায়', 'ককটেলের', 'বিস্ফোরণ', 'ঘটায়', 'দুর্বৃত্তরা', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['এতে', 'শঙ্কা', 'আরও', 'বেড়েছে', '।']","['O', 'O', 'O', 'O', 'O']"
"['তবে', 'জেলা', 'প্রশাসন', 'বলছে', ',', 'নির্বাচন', 'সুষ্ঠুভাবে', 'সম্পন্ন', 'করতে', 'চার', 'স্তরের', 'নিরাপত্তা', 'থাকবে', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['নাচোল', 'উপজেলা', 'পরিষদ', ',', 'রেলস্টেশনসহ', 'চার', 'জায়গায়', ',', 'গোমস্তাপুরের', 'দুই', 'জায়গায়', 'এবং', 'ভোলাহাটের', 'দুই', 'জায়গায়', 'ককটেলগুলো', 'বিস্ফোরিত', 'হয়', '।']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
"['এর', 'মধ্যে', 'গোমস্তাপুর', 'বাজার', 'এলাকায়', 'বিস্ফোরণে', 'দুজন', 'আহত', 'হন', '।']","['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['যেহেতু', 'এই', 'তিন', 'উপজেলা', 'নিয়ে', 'গঠিত', 'আসনে', 'নির্বাচন', 'হচ্ছে', ';', 'তাই', 'ভোটারদের', 'মধ্যে', 'আতঙ্ক', 'ছড়াতেই', 'ককটেল', 'বিস্ফোরণ', 'ঘটানো', 'হয়', 'বলে', 'মনে', 'করছেন', 'আইনশৃঙ্খলা', 'রক্ষাকারী', 'বাহিনীর', 'সদস্যরা', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['নাচোল', 'থানার', 'ভারপ্রাপ্ত', 'কর্মকর্তা', '(', 'ওসি', ')', 'সাঈদ', 'ইকবাল', 'জানান', ',', 'ভোটের', 'মাত্র', 'দুই', 'দিন', 'আগে', 'এই', 'বিস্ফোরণে', 'কেউ', 'হতাহত', 'না', 'হলেও', 'মানুষের', 'মধ্যে', 'আতঙ্কের', 'সৃষ্টি', 'হয়েছে', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['ভোট', 'গ্রহণের', 'দায়িত্বে', 'নিয়োজিত', 'কয়েকজন', 'পোলিং', 'কর্মকর্তার', 'সঙ্গে', 'কথা', 'বলে', 'জানা', 'গেছে', ',', 'তারাও', 'ভোটকেন্দ্রর', 'শান্তিপূর্ণ', 'পরিবেশ', 'নিয়ে', 'শঙ্কায়', 'আছেন', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['আওয়ামী', 'লীগের', 'মনোনীত', 'প্রার্থী', 'গোলাম', 'মোস্তফা', 'বিশ্বাস', 'বলেন', ',', 'ভোট', 'দিতে', 'অন্যরা', 'না', 'গেলেও', 'তাঁর', 'দলের', 'কর্মী-সমর্থকেরা', 'যাবেন', '।']","['B-ORG', 'I-ORG', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['স্বতন্ত্র', 'প্রার্থী', 'খুরশিদ', 'আলম', 'বলেন', ',', '‘যেহেতু', 'একটা', 'ভিন্ন', 'পরিস্থিতিতে', 'নির্বাচন', 'হচ্ছে', ',', 'তাই', 'ভোটারদের', 'মধ্যে', 'ভয়', 'আছে', '।']","['O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['কিন্তু', 'আমার', 'সমর্থক', 'ভোটাররা', 'কেন্দ্রে', 'ভোট', 'দিতে', 'যাবেন।’', 'জেলা', 'রিটার্নিং', 'কর্মকর্তা', 'ও', 'জেলা', 'প্রশাসক', 'সরদার', 'সরাফত', 'আলী', 'জানান', ',', 'সুষ্ঠুভাবে', 'ভোট', 'গ্রহণের', 'জন্য', 'ভোটের', 'দিন', 'সেনা', 'মোতায়েনসহ', 'চার', 'স্তরের', 'নিরাপত্তা', 'থাকবে', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O']"
"['দুষ্কৃতকারীরা', 'ভোটকে', 'ঘিরে', 'বিশৃঙ্খলা', 'ঘটাতে', 'পারে—সেটা', 'মাথায়', 'রেখেই', 'কড়া', 'নিরাপত্তা', 'রাখা', 'হয়েছে', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['অপ্রীতিকর', 'ঘটনা', 'ঠেকাতে', 'সর্বশক্তি', 'নিয়োগ', 'করা', 'হবে', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['তিনি', 'আরও', 'জানান', ',', 'ভোলাহাটের', '৩৩', ',', 'গোমস্তাপুরের', '৬৬', 'ও', 'নাচোলের', '৫৩টি', 'কেন্দ্রে', 'ভোট', 'গ্রহণ', 'করা', 'হবে', '।']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['এরই', 'মধ্যে', 'সব', 'প্রস্তুতি', 'সম্পন্ন', 'করা', 'হয়েছে', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['চাঁপাইনবাবগঞ্জ-১', 'ও', '৩', 'আসনে', 'বিনা', 'প্রতিদ্বন্দ্বিতায়', 'আওয়ামী', 'লীগের', 'প্রার্থী', 'জয়ী', 'হওয়ায়', 'নির্বাচন', 'হচ্ছে', 'শুধু', 'চাঁপাইনবাবগঞ্জ-২', 'আসনে', '।']","['B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']"
"['এই', 'নির্বাচনে', 'আওয়ামী', 'লীগদলীয়', 'ও', 'স্বতন্ত্র', 'প্রার্থী', 'ছাড়াও', 'বিএনএফের', 'প্রার্থী', 'আলাউদ্দীন', 'লড়ছেন', '।']","['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-PER', 'O', 'O']"
"['সাংসদ', 'না', 'হয়েও', 'নিজের', 'আয়', 'প্রায়', '১২', 'গুণ', 'বাড়িয়েছেন', 'আওয়ামী', 'লীগের', 'জয়পুরহাট', 'জেলা', 'শাখার', 'সাংগঠনিক', 'সম্পাদক', 'আবু', 'সাঈদ', 'আল', 'মাহমুদ', 'স্বপন', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-LOC', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'I-PER', 'I-PER', 'O']"
"['আর', 'তাঁর', 'স্ত্রী', 'মেহবুবা', 'আলম', 'শূন্য', 'থেকে', 'গত', 'পাঁচ', 'বছরে', 'হয়েছেন', 'কোটিপতি', '।']","['O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['পাঁচ', 'বছর', 'আগে', 'কোনো', 'জমি', 'না', 'থাকলেও', 'এখন', 'তিনি', 'সাড়ে', 'আট', 'একর', 'জমির', 'মালিক', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['তবে', 'সাঈদ', 'আল', 'মাহমুদ', 'বলেছেন', ',', 'তিনি', 'বৈধভাবে', 'ব্যবসা', 'করে', 'এ', 'সম্পদের', 'মালিক', 'হয়েছেন', 'এবং', 'স্ত্রীর', 'নামে', 'সম্পদ', 'করেছেন', '।']","['O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['তিনি', 'বলেন', ',', 'সব', 'মিলিয়ে', 'তাঁর', 'এবং', 'তাঁর', 'স্ত্রীর', 'এক', 'কোটি', '৪০', 'লাখ', 'টাকার', 'মতো', 'সম্পদ', 'আছে', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['এর', 'বাইরে', 'তাঁদের', 'আর', 'কোনো', 'সম্পদ', 'নেই', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['২০০৮', 'সালের', 'সংসদ', 'নির্বাচনে', 'জয়পুরহাট-২', 'আসন', 'থেকে', 'নির্বাচন', 'করেন', 'সাঈদ', '।']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-PER', 'O']"
"['ওই', 'নির্বাচনে', 'দেওয়া', 'হলফনামায়', 'তিনি', 'নিজের', 'বার্ষিক', 'আয়', 'দেখিয়েছিলেন', 'তিন', 'লাখ', 'টাকা', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['আর', 'মৎস্য', 'চাষ', 'থেকে', 'আয়', 'দেখিয়েছিলেন', '৯৫', 'হাজার', 'টাকা', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['ওই', 'নির্বাচনে', 'তিনি', 'পরাজিত', 'হন', '।']","['O', 'O', 'O', 'O', 'O', 'O']"
"['পরের', 'বছর', 'আওয়ামী', 'লীগের', 'যে', 'সম্মেলন', 'হয়', ',', 'তাতে', 'তিনি', 'দলের', 'সাংগঠনিক', 'সম্পাদক', 'নির্বাচিত', 'হন', '।']","['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['এবার', 'তিনি', 'জয়পুরহাট-২', '(', 'আক্কেলপুর-ক্ষেতলাল-কালাই', ')', 'আসনে', 'আওয়ামী', 'লীগের', 'মনোনয়ন', 'পেয়েছেন', 'এবং', 'বিনা', 'প্রতিদ্বন্দ্বিতায়', 'নির্বাচিত', 'হয়েছেন', '।']","['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['এবারের', 'নির্বাচনে', 'দেওয়া', 'হলফনামায়', 'সাঈদ', 'আল', 'মাহমুদ', 'নিজের', 'পেশা', 'উল্লেখ', 'করেছেন', 'ব্যবসা', '।']","['O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O']"
"['তাঁর', 'ব্যবসা', 'প্রতিষ্ঠানের', 'নাম', 'রূপালী', 'ইঞ্জিনিয়ার্স', 'অ্যান্ড', 'ট্রেনিং', 'লিমিটেড', 'ও', 'উইনার', 'অ্যাসেটস', 'লিমিটেড', '।']","['O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O']"
"['হলফনামায়', 'দেওয়া', 'তথ্য', 'অনুযায়ী', ',', 'ব্যবসা', 'থেকে', 'তাঁর', 'আয়', 'গত', 'পাঁচ', 'বছরে', 'সাড়ে', '১১', 'গুণ', 'বেড়ে', '৩৪', 'লাখ', '৭৫', 'হাজার', '৫২০', 'টাকা', 'হয়েছে', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['২০০৮', 'সালে', 'দেওয়া', 'হলফনামায়', 'তাঁর', 'স্ত্রীর', 'কোনো', 'আয়', 'ছিল', 'না', '।']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
